,Area,Mean,Min,Max,Length
288,2.0,255.0,255,255,2.7
289,1.0,255.0,255,255,1.35
290,1.0,255.0,255,255,1.35
291,1.0,255.0,255,255,1.35
292,1.0,255.0,255,255,1.35
293,1.0,255.0,255,255,1.35
294,1.0,255.0,255,255,1.35
295,8.0,255.0,255,255,10.8
296,1.0,255.0,255,255,1.35
297,1.0,255.0,255,255,1.35
298,1.0,255.0,255,255,1.35
299,2.0,255.0,255,255,2.7
300,1.0,255.0,255,255,1.35
301,4.0,255.0,255,255,5.4
302,1.0,255.0,255,255,1.35
303,26.0,255.0,255,255,35.1
304,9.0,255.0,255,255,12.15
305,2.0,255.0,255,255,2.7
306,13.0,255.0,255,255,17.55
307,24.0,255.0,255,255,31.05
308,2.0,255.0,255,255,2.7
309,3.0,255.0,255,255,4.050000000000001
310,2.0,255.0,255,255,2.7
311,2.0,255.0,255,255,2.7
312,7.0,255.0,255,255,9.450000000000001
313,4.0,255.0,255,255,5.4
314,3.0,255.0,255,255,4.050000000000001
315,1.0,255.0,255,255,1.35
316,5.0,255.0,255,255,6.75
317,1.0,255.0,255,255,1.35
318,2.0,255.0,255,255,2.7
319,3.0,255.0,255,255,4.050000000000001
320,2.0,255.0,255,255,2.7
321,1.0,255.0,255,255,1.35
322,1.0,255.0,255,255,1.35
323,3.0,255.0,255,255,4.050000000000001
324,2.0,255.0,255,255,2.7
325,1.0,255.0,255,255,1.35
326,1.0,255.0,255,255,1.35
327,1.0,255.0,255,255,1.35
328,1.0,255.0,255,255,1.35
329,1.0,255.0,255,255,1.35
330,3.0,255.0,255,255,4.050000000000001
331,1.0,255.0,255,255,1.35
332,2.0,255.0,255,255,2.7
333,7.0,255.0,255,255,9.450000000000001
334,1.0,255.0,255,255,1.35
335,7.0,255.0,255,255,9.450000000000001
336,1.0,255.0,255,255,1.35
337,2.0,255.0,255,255,2.7
338,4.0,255.0,255,255,5.4
339,4.0,255.0,255,255,5.4
340,1.0,255.0,255,255,1.35
341,2.0,255.0,255,255,2.7
342,1.0,255.0,255,255,1.35
343,4.0,255.0,255,255,5.4
344,2.0,255.0,255,255,2.7
345,1.0,255.0,255,255,1.35
346,19.0,255.0,255,255,20.25
347,3.0,255.0,255,255,4.050000000000001
348,1.0,255.0,255,255,1.35
349,1.0,255.0,255,255,1.35
350,3.0,255.0,255,255,4.050000000000001
351,3.0,255.0,255,255,4.050000000000001
352,6.0,255.0,255,255,8.100000000000001
353,1.0,255.0,255,255,1.35
354,6.0,255.0,255,255,8.100000000000001
355,3.0,255.0,255,255,4.050000000000001
356,1.0,255.0,255,255,1.35
357,1.0,255.0,255,255,1.35
358,14.0,255.0,255,255,18.900000000000002
359,5.0,255.0,255,255,6.75
360,3.0,255.0,255,255,4.050000000000001
361,3.0,255.0,255,255,4.050000000000001
362,11.0,255.0,255,255,14.850000000000001
363,1.0,255.0,255,255,1.35
364,2.0,255.0,255,255,2.7
365,4.0,255.0,255,255,5.4
366,1.0,255.0,255,255,1.35
367,1.0,255.0,255,255,1.35
368,23.0,255.0,255,255,28.35
369,1.0,255.0,255,255,1.35
370,1.0,255.0,255,255,1.35
371,3.0,255.0,255,255,4.050000000000001
372,3.0,255.0,255,255,4.050000000000001
373,15.0,255.0,255,255,18.900000000000002
374,2.0,255.0,255,255,2.7
375,4.0,255.0,255,255,5.4
376,1.0,255.0,255,255,1.35
377,3.0,255.0,255,255,4.050000000000001
378,4.0,255.0,255,255,5.4
379,2.0,255.0,255,255,2.7
380,3.0,255.0,255,255,4.050000000000001
381,2.0,255.0,255,255,2.7
382,1.0,255.0,255,255,1.35
383,2.0,255.0,255,255,2.7
384,1.0,255.0,255,255,1.35
385,2.0,255.0,255,255,2.7
386,1.0,255.0,255,255,1.35
387,1.0,255.0,255,255,1.35
388,1.0,255.0,255,255,1.35
389,6.0,255.0,255,255,8.100000000000001
390,2.0,255.0,255,255,2.7
391,1.0,255.0,255,255,1.35
392,2.0,255.0,255,255,2.7
393,1.0,255.0,255,255,1.35
394,5.0,255.0,255,255,6.75
395,4.0,255.0,255,255,5.4
396,3.0,255.0,255,255,4.050000000000001
397,1.0,255.0,255,255,1.35
398,3.0,255.0,255,255,4.050000000000001
399,1.0,255.0,255,255,1.35
400,1.0,255.0,255,255,1.35
401,1.0,255.0,255,255,1.35
402,4.0,255.0,255,255,5.4
403,1.0,255.0,255,255,1.35
404,1.0,255.0,255,255,1.35
405,1.0,255.0,255,255,1.35
406,16.0,255.0,255,255,18.900000000000002
407,2.0,255.0,255,255,2.7
408,3.0,255.0,255,255,4.050000000000001
409,1.0,255.0,255,255,1.35
410,2.0,255.0,255,255,2.7
411,1.0,255.0,255,255,1.35
412,2.0,255.0,255,255,2.7
413,1.0,255.0,255,255,1.35
414,1.0,255.0,255,255,1.35
415,1.0,255.0,255,255,1.35
416,1.0,255.0,255,255,1.35
417,2.0,255.0,255,255,2.7
418,1.0,255.0,255,255,1.35
419,3.0,255.0,255,255,4.050000000000001
420,1.0,255.0,255,255,1.35
421,1.0,255.0,255,255,1.35
422,1.0,255.0,255,255,1.35
423,2.0,255.0,255,255,2.7
424,1.0,255.0,255,255,1.35
425,2.0,255.0,255,255,2.7
426,1.0,255.0,255,255,1.35
427,1.0,255.0,255,255,1.35
428,5.0,255.0,255,255,6.75
429,2.0,255.0,255,255,2.7
430,3.0,255.0,255,255,4.050000000000001
431,4.0,255.0,255,255,5.4
432,5.0,255.0,255,255,6.75
433,3.0,255.0,255,255,4.050000000000001
434,3.0,255.0,255,255,4.050000000000001
435,1.0,255.0,255,255,1.35
